DateID,CustomerID,AddressID,TransporterID,TransportationTypeID,QuantitySold,TotalAmount
159,3476,3476,8,3,3,1926.33
159,3476,3476,15,2,3,1926.33
66,3477,3477,6,1,32,27931.2
66,3477,3477,10,3,32,27931.2
66,3477,3477,18,2,32,27931.2
352,3478,3478,6,1,45,31202.55
352,3478,3478,10,3,45,31202.55
352,3478,3478,18,2,45,31202.55
224,3479,3479,5,1,7,2705.99
224,3479,3479,7,2,7,2705.99
224,3479,3479,9,3,7,2705.99
15,3480,3480,11,2,25,16501.25
15,3480,3480,13,1,25,16501.25
15,3480,3480,17,3,25,16501.25
204,3481,3481,6,1,48,17472.48
204,3481,3481,10,3,48,17472.48
204,3481,3481,18,2,48,17472.48
567,3482,3482,2,2,6,2766.54
567,3482,3482,3,3,6,2766.54
567,3482,3482,12,1,6,2766.54
424,3483,3483,11,2,49,46624.97
424,3483,3483,13,1,49,46624.97
424,3483,3483,17,3,49,46624.97
92,3484,3484,6,1,19,8760.71
92,3484,3484,10,3,19,8760.71
92,3484,3484,18,2,19,8760.71
146,3485,3485,11,2,77,29765.89
146,3485,3485,13,1,77,29765.89
146,3485,3485,17,3,77,29765.89
517,3486,3486,5,1,44,28703.4
517,3486,3486,7,2,44,28703.4
517,3486,3486,9,3,44,28703.4
476,3487,3487,11,2,49,18941.93
476,3487,3487,13,1,49,18941.93
476,3487,3487,17,3,49,18941.93
197,3488,3488,4,3,100,46109.0
197,3488,3921,4,3,100,46109.0
197,3921,3488,4,3,100,46109.0
197,3921,3921,4,3,100,46109.0
197,3488,3488,14,1,100,46109.0
197,3488,3921,14,1,100,46109.0
197,3921,3488,14,1,100,46109.0
197,3921,3921,14,1,100,46109.0
197,3488,3488,16,2,100,46109.0
197,3488,3921,16,2,100,46109.0
197,3921,3488,16,2,100,46109.0
197,3921,3921,16,2,100,46109.0
301,3489,3489,11,2,22,18643.46
301,3489,3489,13,1,22,18643.46
301,3489,3489,17,3,22,18643.46
534,3490,3490,5,1,31,11284.31
534,3490,3490,7,2,31,11284.31
534,3490,3490,9,3,31,11284.31
504,3491,3491,6,1,92,35564.44
504,3491,3491,10,3,92,35564.44
504,3491,3491,18,2,92,35564.44
650,3492,3492,6,1,22,8008.219999999999
650,3492,3492,10,3,22,8008.219999999999
650,3492,3492,18,2,22,8008.219999999999
217,3493,3493,11,2,74,32049.4
217,3493,3493,13,1,74,32049.4
217,3493,3493,17,3,74,32049.4
321,3494,3494,4,3,74,64590.9
321,3494,3494,14,1,74,64590.9
321,3494,3494,16,2,74,64590.9
578,3495,3495,6,1,22,8008.219999999999
578,3495,3495,10,3,22,8008.219999999999
578,3495,3495,18,2,22,8008.219999999999
394,3496,3496,4,3,41,9381.62
394,3496,3496,14,1,41,9381.62
394,3496,3496,16,2,41,9381.62
447,3497,3497,11,2,38,25081.9
447,3497,3497,13,1,38,25081.9
447,3497,3497,17,3,38,25081.9
404,3498,3498,1,1,49,31965.15
404,3498,3498,8,3,49,31965.15
404,3498,3498,15,2,49,31965.15
70,3499,3499,4,3,47,31022.35
70,3499,3499,14,1,47,31022.35
70,3499,3499,16,2,47,31022.35
592,3500,3500,6,1,92,39845.2
592,3500,3500,10,3,92,39845.2
592,3500,3500,18,2,92,39845.2
249,3501,3501,1,1,95,43803.55
249,3501,3501,8,3,95,43803.55
249,3501,3501,15,2,95,43803.55
641,3502,3502,2,2,41,40800.33
641,3502,3502,3,3,41,40800.33
641,3502,3502,12,1,41,40800.33
459,3503,3503,6,1,88,61018.32
459,3503,3503,10,3,88,61018.32
459,3503,3503,18,2,88,61018.32
567,3504,3504,4,3,49,17836.489999999998
567,3504,3504,14,1,49,17836.489999999998
567,3504,3504,16,2,49,17836.489999999998
156,3505,3505,1,1,53,19292.53
156,3505,3505,8,3,53,19292.53
156,3505,3505,15,2,53,19292.53
464,3506,3506,11,2,76,27664.76
464,3506,4269,11,2,76,27664.76
464,4269,3506,11,2,76,27664.76
464,4269,4269,11,2,76,27664.76
464,3506,3506,13,1,76,27664.76
464,3506,4269,13,1,76,27664.76
464,4269,3506,13,1,76,27664.76
464,4269,4269,13,1,76,27664.76
464,3506,3506,17,3,76,27664.76
464,3506,4269,17,3,76,27664.76
464,4269,3506,17,3,76,27664.76
464,4269,4269,17,3,76,27664.76
413,892,892,2,2,51,42849.69
413,892,3507,2,2,51,42849.69
413,3507,892,2,2,51,42849.69
413,3507,3507,2,2,51,42849.69
413,892,892,3,3,51,42849.69
413,892,3507,3,3,51,42849.69
413,3507,892,3,3,51,42849.69
413,3507,3507,3,3,51,42849.69
413,892,892,12,1,51,42849.69
413,892,3507,12,1,51,42849.69
413,3507,892,12,1,51,42849.69
413,3507,3507,12,1,51,42849.69
15,3508,3508,4,3,49,32342.45
15,3508,3508,14,1,49,32342.45
15,3508,3508,16,2,49,32342.45
437,3509,3509,5,1,68,67668.84
437,3509,3509,7,2,68,67668.84
437,3509,3509,9,3,68,67668.84
384,3510,3510,11,2,74,19877.14
384,3510,3510,13,1,74,19877.14
384,3510,3510,17,3,74,19877.14
506,3511,3511,6,1,69,57973.11
506,3511,3511,10,3,69,57973.11
506,3511,3511,18,2,69,57973.11
310,1334,1334,2,2,95,88378.5
310,1334,3512,2,2,95,88378.5
310,3512,1334,2,2,95,88378.5
310,3512,3512,2,2,95,88378.5
310,1334,1334,3,3,95,88378.5
310,1334,3512,3,3,95,88378.5
310,3512,1334,3,3,95,88378.5
310,3512,3512,3,3,95,88378.5
310,1334,1334,12,1,95,88378.5
310,1334,3512,12,1,95,88378.5
310,3512,1334,12,1,95,88378.5
310,3512,3512,12,1,95,88378.5
336,3513,3513,4,3,57,26282.13
336,3513,3513,14,1,57,26282.13
336,3513,3513,16,2,57,26282.13
665,3514,3514,11,2,9,3479.13
665,3514,3514,13,1,9,3479.13
665,3514,3514,17,3,9,3479.13
260,3515,3515,6,1,5,3466.95
260,3515,3515,10,3,5,3466.95
260,3515,3515,18,2,5,3466.95
428,3516,3516,5,1,4,2604.44
428,3516,3516,7,2,4,2604.44
428,3516,3516,9,3,4,2604.44
175,3517,3517,4,3,33,15215.97
175,3517,3517,14,1,33,15215.97
175,3517,3517,16,2,33,15215.97
724,3518,3518,6,1,72,49924.08
724,3518,3518,10,3,72,49924.08
724,3518,3518,18,2,72,49924.08
403,3519,3519,6,1,72,33198.48
403,3519,3519,10,3,72,33198.48
403,3519,3519,18,2,72,33198.48
35,3520,3520,6,1,87,73726.40999999999
35,3520,3520,10,3,87,73726.40999999999
35,3520,3520,18,2,87,73726.40999999999
324,3521,3521,2,2,87,73726.40999999999
324,3521,3521,3,3,87,73726.40999999999
324,3521,3521,12,1,87,73726.40999999999
249,3522,3522,5,1,87,4022.01
249,3522,3522,7,2,87,4022.01
249,3522,3522,9,3,87,4022.01
535,3523,3523,6,1,9,7626.87
535,3523,3523,10,3,9,7626.87
535,3523,3523,18,2,9,7626.87
393,3524,3524,6,1,45,12087.45
393,3524,3524,10,3,45,12087.45
393,3524,3524,18,2,45,12087.45
182,3525,3525,11,2,67,44223.35
182,3525,3525,13,1,67,44223.35
182,3525,3525,17,3,67,44223.35
32,3526,3526,5,1,65,14873.3
32,3526,3526,7,2,65,14873.3
32,3526,3526,9,3,65,14873.3
174,3527,3527,1,1,32,20835.52
174,3527,3527,8,3,32,20835.52
174,3527,3527,15,2,32,20835.52
433,3528,3528,5,1,90,59404.49999999999
433,3528,3528,7,2,90,59404.49999999999
433,3528,3528,9,3,90,59404.49999999999
602,3529,3529,11,2,26,11227.32
602,3529,3529,13,1,26,11227.32
602,3529,3529,17,3,26,11227.32
504,3530,3530,6,1,25,16277.75
504,3530,3530,10,3,25,16277.75
504,3530,3530,18,2,25,16277.75
323,3531,3531,11,2,40,37212.0
323,3531,3531,13,1,40,37212.0
323,3531,3531,17,3,40,37212.0
135,3532,3532,1,1,59,51498.15
135,3532,3532,8,3,59,51498.15
135,3532,3532,15,2,59,51498.15
341,3533,3533,1,1,2,1320.1
341,3533,3533,8,3,2,1320.1
341,3533,3533,15,2,2,1320.1
728,3534,3534,4,3,84,83590.92
728,3534,3534,14,1,84,83590.92
728,3534,3534,16,2,84,83590.92
60,3535,3535,5,1,69,47843.91
60,3535,3535,7,2,69,47843.91
60,3535,3535,9,3,69,47843.91
378,3536,3536,5,1,40,10744.4
378,3536,3536,7,2,40,10744.4
378,3536,3536,9,3,40,10744.4
73,3537,3537,11,2,45,29299.95
73,3537,3537,13,1,45,29299.95
73,3537,3537,17,3,45,29299.95
515,3538,3538,1,1,73,4964.7300000000005
515,3538,3538,8,3,73,4964.7300000000005
515,3538,3538,15,2,73,4964.7300000000005
656,3539,3539,4,3,20,13047.0
656,3539,3539,14,1,20,13047.0
656,3539,3539,16,2,20,13047.0
174,3540,3540,5,1,6,3852.66
174,3540,3540,7,2,6,3852.66
174,3540,3540,9,3,6,3852.66
204,3541,3541,2,2,82,76284.59999999999
204,3541,3541,3,3,82,76284.59999999999
204,3541,3541,12,1,82,76284.59999999999
202,3542,3542,2,2,68,4624.68
202,3542,3542,3,3,68,4624.68
202,3542,3542,12,1,68,4624.68
80,3543,3543,11,2,92,21051.44
80,3543,3543,13,1,92,21051.44
80,3543,3543,17,3,92,21051.44
116,3544,3544,11,2,10,462.3
116,3544,3544,13,1,10,462.3
116,3544,3544,17,3,10,462.3
131,3545,3545,1,1,99,65344.95
131,3545,3545,8,3,99,65344.95
131,3545,3545,15,2,99,65344.95
482,3546,3546,6,1,23,9931.86
482,3546,3546,10,3,23,9931.86
482,3546,3546,18,2,23,9931.86
516,3547,3547,5,1,50,32555.5
516,3547,3547,7,2,50,32555.5
516,3547,3547,9,3,50,32555.5
267,3548,3548,11,2,93,64485.27
267,3548,3548,13,1,93,64485.27
267,3548,3548,17,3,93,64485.27
200,3549,3549,5,1,42,1941.66
200,3549,3549,7,2,42,1941.66
200,3549,3549,9,3,42,1941.66
489,3550,3550,1,1,55,25359.95
489,3550,3550,8,3,55,25359.95
489,3550,3550,15,2,55,25359.95
545,3551,3551,5,1,58,25045.56
545,3551,3551,7,2,58,25045.56
545,3551,3551,9,3,58,25045.56
430,3552,3552,1,1,24,10363.68
430,3552,3552,8,3,24,10363.68
430,3552,3552,15,2,24,10363.68
122,3553,3553,6,1,22,18484.18
122,3553,3553,10,3,22,18484.18
122,3553,3553,18,2,22,18484.18
380,3554,3554,5,1,24,11066.16
380,3554,3554,7,2,24,11066.16
380,3554,3554,9,3,24,11066.16
279,3555,3555,4,3,3,138.69
279,3555,3555,14,1,3,138.69
279,3555,3555,16,2,3,138.69
695,3556,3556,2,2,22,21892.86
695,3556,3556,3,3,22,21892.86
695,3556,3556,12,1,22,21892.86
58,3557,3557,5,1,79,30539.03
58,3557,3557,7,2,79,30539.03
58,3557,3557,9,3,79,30539.03
367,3558,3558,6,1,39,14196.39
367,3558,3558,10,3,39,14196.39
367,3558,3558,18,2,39,14196.39
399,3559,3559,11,2,53,12127.46
399,3559,3559,13,1,53,12127.46
399,3559,3559,17,3,53,12127.46
78,3560,3560,6,1,45,42818.85
78,3560,3560,10,3,45,42818.85
78,3560,3560,18,2,45,42818.85
648,3561,3561,5,1,41,26695.51
648,3561,3561,7,2,41,26695.51
648,3561,3561,9,3,41,26695.51
601,3562,3562,5,1,79,75170.87
601,3562,3562,7,2,79,75170.87
601,3562,3562,9,3,79,75170.87
353,3563,3563,6,1,79,34113.78
353,3563,3563,10,3,79,34113.78
353,3563,3563,18,2,79,34113.78
27,666,666,11,2,2,728.02
27,666,3564,11,2,2,728.02
27,3564,666,11,2,2,728.02
27,3564,3564,11,2,2,728.02
27,666,666,13,1,2,728.02
27,666,3564,13,1,2,728.02
27,3564,666,13,1,2,728.02
27,3564,3564,13,1,2,728.02
27,666,666,17,3,2,728.02
27,666,3564,17,3,2,728.02
27,3564,666,17,3,2,728.02
27,3564,3564,17,3,2,728.02
130,3565,3565,1,1,53,12127.46
130,3565,3565,8,3,53,12127.46
130,3565,3565,15,2,53,12127.46
375,3566,3566,5,1,19,15963.61
375,3566,3566,7,2,19,15963.61
375,3566,3566,9,3,19,15963.61
248,3567,3567,2,2,47,46771.11
248,3567,3567,3,3,47,46771.11
248,3567,3567,12,1,47,46771.11
436,3568,3568,11,2,32,2176.32
436,3568,3568,13,1,32,2176.32
436,3568,3568,17,3,32,2176.32
378,3569,3569,2,2,65,60469.5
378,3569,3569,3,3,65,60469.5
378,3569,3569,12,1,65,60469.5
346,3570,3570,5,1,23,9931.86
346,3570,3570,7,2,23,9931.86
346,3570,3570,9,3,23,9931.86
221,3571,3571,4,3,79,75170.87
221,3571,3571,14,1,79,75170.87
221,3571,3571,16,2,79,75170.87
621,3572,3572,11,2,89,4114.469999999999
621,3572,3572,13,1,89,4114.469999999999
621,3572,3572,17,3,89,4114.469999999999
721,3573,3573,5,1,73,47621.55
721,3573,3573,7,2,73,47621.55
721,3573,3573,9,3,73,47621.55
135,3574,3574,4,3,89,32396.89
135,3574,3574,14,1,89,32396.89
135,3574,3574,16,2,89,32396.89
596,3575,3575,5,1,7,1601.74
596,3575,3575,7,2,7,1601.74
596,3575,3575,9,3,7,1601.74
46,3576,3576,4,3,13,12093.9
46,3576,3576,14,1,13,12093.9
46,3576,3576,16,2,13,12093.9
128,3577,3577,4,3,99,4576.77
128,3577,3577,14,1,99,4576.77
128,3577,3577,16,2,99,4576.77
301,3578,3578,2,2,46,21210.14
301,3578,3578,3,3,46,21210.14
301,3578,3578,12,1,46,21210.14
70,3579,3579,5,1,24,9277.68
70,3579,3579,7,2,24,9277.68
70,3579,3579,9,3,24,9277.68
77,3580,3580,5,1,18,11880.9
77,3580,3580,7,2,18,11880.9
77,3580,3580,9,3,18,11880.9
599,3581,3581,6,1,47,20295.54
599,3581,3581,10,3,47,20295.54
599,3581,3581,18,2,47,20295.54
339,3582,3582,4,3,95,90395.35
339,3582,3582,14,1,95,90395.35
339,3582,3582,16,2,95,90395.35
621,3583,3583,6,1,36,30507.48
621,3583,3583,10,3,36,30507.48
621,3583,3583,18,2,36,30507.48
137,3584,3584,6,1,19,878.3699999999999
137,3584,3584,10,3,19,878.3699999999999
137,3584,3584,18,2,19,878.3699999999999
16,3585,3585,4,3,72,61014.96
16,3585,3939,4,3,72,61014.96
16,3939,3585,4,3,72,61014.96
16,3939,3939,4,3,72,61014.96
16,3585,3585,14,1,72,61014.96
16,3585,3939,14,1,72,61014.96
16,3939,3585,14,1,72,61014.96
16,3939,3939,14,1,72,61014.96
16,3585,3585,16,2,72,61014.96
16,3585,3939,16,2,72,61014.96
16,3939,3585,16,2,72,61014.96
16,3939,3939,16,2,72,61014.96
649,3586,3586,2,2,95,90395.35
649,3586,3586,3,3,95,90395.35
649,3586,3586,12,1,95,90395.35
663,3587,3587,1,1,66,62800.98
663,3587,3587,8,3,66,62800.98
663,3587,3587,15,2,66,62800.98
458,3588,3588,1,1,89,58059.15
458,3588,3588,8,3,89,58059.15
458,3588,3588,15,2,89,58059.15
149,3589,3589,4,3,95,62704.74999999999
149,3589,3589,14,1,95,62704.74999999999
149,3589,3589,16,2,95,62704.74999999999
452,3590,3590,2,2,93,6324.93
452,3590,3590,3,3,93,6324.93
452,3590,3590,12,1,93,6324.93
607,3591,3591,2,2,81,52010.91
607,3591,3591,3,3,81,52010.91
607,3591,3591,12,1,81,52010.91
310,3592,3592,11,2,21,20897.73
310,3592,3592,13,1,21,20897.73
310,3592,3592,17,3,21,20897.73
638,3593,3593,1,1,82,37809.38
638,3593,3593,8,3,82,37809.38
638,3593,3593,15,2,82,37809.38
637,3594,3594,1,1,1,995.13
637,3594,3594,8,3,1,995.13
637,3594,3594,15,2,1,995.13
351,3595,3595,5,1,19,1292.19
351,3595,3595,7,2,19,1292.19
351,3595,3595,9,3,19,1292.19
113,3596,3596,5,1,13,5025.41
113,3596,3596,7,2,13,5025.41
113,3596,3596,9,3,13,5025.41
178,3597,3597,4,3,47,46771.11
178,3597,3597,14,1,47,46771.11
178,3597,3597,16,2,47,46771.11
374,3598,3598,1,1,70,69659.1
374,3598,3598,8,3,70,69659.1
374,3598,3598,15,2,70,69659.1
101,3599,3599,4,3,73,16703.86
101,3599,3599,14,1,73,16703.86
101,3599,3599,16,2,73,16703.86
591,3600,3600,11,2,39,14196.39
591,3600,3600,13,1,39,14196.39
591,3600,3600,17,3,39,14196.39
102,3601,3601,2,2,80,74424.0
102,3601,3601,3,3,80,74424.0
102,3601,3601,12,1,80,74424.0
707,3602,3602,5,1,93,35951.01
707,3602,3602,7,2,93,35951.01
707,3602,3602,9,3,93,35951.01
198,3603,3603,2,2,44,28252.84
198,3603,3603,3,3,44,28252.84
198,3603,3603,12,1,44,28252.84
547,3604,3604,5,1,92,6256.92
547,3604,3604,7,2,92,6256.92
547,3604,3604,9,3,92,6256.92
576,3605,3605,11,2,84,19220.88
576,3605,3605,13,1,84,19220.88
576,3605,3605,17,3,84,19220.88
38,3606,3606,11,2,6,1611.66
38,3606,3606,13,1,6,1611.66
38,3606,3606,17,3,6,1611.66
203,3607,3607,4,3,32,31844.16
203,3607,3607,14,1,32,31844.16
203,3607,3607,16,2,32,31844.16
371,3608,3608,1,1,100,95153.0
371,3608,3608,8,3,100,95153.0
371,3608,3608,15,2,100,95153.0
543,3609,3609,4,3,53,34508.83
543,3609,3609,14,1,53,34508.83
543,3609,3609,16,2,53,34508.83
663,3610,3610,6,1,46,10525.72
663,3610,3610,10,3,46,10525.72
663,3610,3610,18,2,46,10525.72
37,3611,3611,6,1,97,22195.54
37,3611,3611,10,3,97,22195.54
37,3611,3611,18,2,97,22195.54
226,3612,3612,11,2,13,9014.07
226,3612,3612,13,1,13,9014.07
226,3612,3612,17,3,13,9014.07
309,3613,3613,6,1,55,52334.15
309,3613,3613,10,3,55,52334.15
309,3613,3613,18,2,55,52334.15
533,3614,3614,5,1,79,3652.17
533,3614,3614,7,2,79,3652.17
533,3614,3614,9,3,79,3652.17
38,3615,3615,6,1,9,3479.13
38,3615,3615,10,3,9,3479.13
38,3615,3615,18,2,9,3479.13
331,3616,3616,11,2,21,7644.21
331,3616,3616,13,1,21,7644.21
331,3616,3616,17,3,21,7644.21
598,3617,3617,6,1,19,12200.09
598,3617,3617,10,3,19,12200.09
598,3617,3617,18,2,19,12200.09
572,3618,3618,1,1,50,3400.5000000000005
572,3618,3618,8,3,50,3400.5000000000005
572,3618,3618,15,2,50,3400.5000000000005
86,3619,3619,1,1,69,18534.09
86,3619,3619,8,3,69,18534.09
86,3619,3619,15,2,69,18534.09
190,3620,3620,2,2,50,34669.5
190,3620,3620,3,3,50,34669.5
190,3620,3620,12,1,50,34669.5
49,3621,3621,11,2,66,3051.18
49,3621,3621,13,1,66,3051.18
49,3621,3621,17,3,66,3051.18
352,3622,3622,1,1,80,21488.800000000003
352,3622,3622,8,3,80,21488.800000000003
352,3622,3622,15,2,80,21488.800000000003
696,3623,3623,1,1,5,1144.1
696,3623,3623,8,3,5,1144.1
696,3623,3623,15,2,5,1144.1
700,3624,3624,11,2,83,3837.09
700,3624,4313,11,2,83,3837.09
700,4313,3624,11,2,83,3837.09
700,4313,4313,11,2,83,3837.09
700,3624,3624,13,1,83,3837.09
700,3624,4313,13,1,83,3837.09
700,4313,3624,13,1,83,3837.09
700,4313,4313,13,1,83,3837.09
700,3624,3624,17,3,83,3837.09
700,3624,4313,17,3,83,3837.09
700,4313,3624,17,3,83,3837.09
700,4313,4313,17,3,83,3837.09
387,3625,3625,6,1,95,65872.05
387,3625,3625,10,3,95,65872.05
387,3625,3625,18,2,95,65872.05
571,3626,3626,6,1,100,69339.0
571,3626,3626,10,3,100,69339.0
571,3626,3626,18,2,100,69339.0
596,3627,3627,6,1,20,19030.6
596,3627,3627,10,3,20,19030.6
596,3627,3627,18,2,20,19030.6
481,3628,3628,2,2,41,11013.01
481,3628,3628,3,3,41,11013.01
481,3628,3628,12,1,41,11013.01
332,3629,3629,5,1,63,43683.57
332,3629,3629,7,2,63,43683.57
332,3629,3629,9,3,63,43683.57
461,3630,3630,2,2,48,41896.8
461,3630,3630,3,3,48,41896.8
461,3630,3630,12,1,48,41896.8
284,3631,3631,6,1,3,1953.33
284,3631,3631,10,3,3,1953.33
284,3631,3631,18,2,3,1953.33
465,3632,3632,1,1,15,5460.15
465,3632,3632,8,3,15,5460.15
465,3632,3632,15,2,15,5460.15
397,3633,3633,2,2,86,37246.6
397,3633,3633,3,3,86,37246.6
397,3633,3633,12,1,86,37246.6
425,3634,3634,4,3,82,56857.98
425,3634,3634,14,1,82,56857.98
425,3634,3634,16,2,82,56857.98
477,3635,3635,6,1,62,26852.2
477,3635,3635,10,3,62,26852.2
477,3635,3635,18,2,62,26852.2
681,3636,3636,4,3,47,32589.33
681,3636,3636,14,1,47,32589.33
681,3636,3636,16,2,47,32589.33
28,3637,3637,5,1,3,2985.39
28,3637,3637,7,2,3,2985.39
28,3637,3637,9,3,3,2985.39
238,477,477,6,1,34,22137.74
238,477,3306,6,1,34,22137.74
238,477,3638,6,1,34,22137.74
238,3306,477,6,1,34,22137.74
238,3306,3306,6,1,34,22137.74
238,3306,3638,6,1,34,22137.74
238,3638,477,6,1,34,22137.74
238,3638,3306,6,1,34,22137.74
238,3638,3638,6,1,34,22137.74
238,477,477,10,3,34,22137.74
238,477,3306,10,3,34,22137.74
238,477,3638,10,3,34,22137.74
238,3306,477,10,3,34,22137.74
238,3306,3306,10,3,34,22137.74
238,3306,3638,10,3,34,22137.74
238,3638,477,10,3,34,22137.74
238,3638,3306,10,3,34,22137.74
238,3638,3638,10,3,34,22137.74
238,477,477,18,2,34,22137.74
238,477,3306,18,2,34,22137.74
238,477,3638,18,2,34,22137.74
238,3306,477,18,2,34,22137.74
238,3306,3306,18,2,34,22137.74
238,3306,3638,18,2,34,22137.74
238,3638,477,18,2,34,22137.74
238,3638,3306,18,2,34,22137.74
238,3638,3638,18,2,34,22137.74
479,3639,3639,2,2,48,31312.800000000003
479,3639,3639,3,3,48,31312.800000000003
479,3639,3639,12,1,48,31312.800000000003
317,3640,3640,4,3,65,28151.5
317,3640,3640,14,1,65,28151.5
317,3640,3640,16,2,65,28151.5
232,3641,3641,4,3,55,38136.45
232,3641,3641,14,1,55,38136.45
232,3641,3641,16,2,55,38136.45
145,3642,3642,4,3,32,8595.52
145,3642,3642,14,1,32,8595.52
145,3642,3642,16,2,32,8595.52
293,3643,3643,4,3,23,5262.86
293,3643,3643,14,1,23,5262.86
293,3643,3643,16,2,23,5262.86
255,3644,3644,11,2,95,90395.35
255,3644,3644,13,1,95,90395.35
255,3644,3644,17,3,95,90395.35
189,3645,3645,6,1,54,3672.54
189,3645,3645,10,3,54,3672.54
189,3645,3645,18,2,54,3672.54
77,3646,3646,2,2,8,3092.56
77,3646,3646,3,3,8,3092.56
77,3646,3646,12,1,8,3092.56
719,3647,3647,5,1,20,13022.2
719,3647,3647,7,2,20,13022.2
719,3647,3647,9,3,20,13022.2
291,3648,3648,1,1,48,12893.28
291,3648,3648,8,3,48,12893.28
291,3648,3648,15,2,48,12893.28
535,3649,3649,4,3,45,29702.25
535,3649,3649,14,1,45,29702.25
535,3649,3649,16,2,45,29702.25
721,3650,3650,2,2,83,54784.15
721,3650,3650,3,3,83,54784.15
721,3650,3650,12,1,83,54784.15
433,3651,3651,6,1,38,25081.9
433,3651,3651,10,3,38,25081.9
433,3651,3651,18,2,38,25081.9
523,3652,3652,11,2,41,40800.33
523,3652,3652,13,1,41,40800.33
523,3652,3652,17,3,41,40800.33
209,527,527,5,1,27,26868.51
209,527,3653,5,1,27,26868.51
209,3653,527,5,1,27,26868.51
209,3653,3653,5,1,27,26868.51
209,527,527,7,2,27,26868.51
209,527,3653,7,2,27,26868.51
209,3653,527,7,2,27,26868.51
209,3653,3653,7,2,27,26868.51
209,527,527,9,3,27,26868.51
209,527,3653,9,3,27,26868.51
209,3653,527,9,3,27,26868.51
209,3653,3653,9,3,27,26868.51
312,3654,3654,6,1,66,65678.58
312,3654,3654,10,3,66,65678.58
312,3654,3654,18,2,66,65678.58
312,3655,3655,2,2,27,17613.45
312,3655,3655,3,3,27,17613.45
312,3655,3655,12,1,27,17613.45
356,3656,3656,6,1,47,17108.47
356,3656,3656,10,3,47,17108.47
356,3656,3656,18,2,47,17108.47
481,3657,3657,2,2,8,369.84
481,3657,3731,2,2,8,369.84
481,3731,3657,2,2,8,369.84
481,3731,3731,2,2,8,369.84
481,3657,3657,3,3,8,369.84
481,3657,3731,3,3,8,369.84
481,3731,3657,3,3,8,369.84
481,3731,3731,3,3,8,369.84
481,3657,3657,12,1,8,369.84
481,3657,3731,12,1,8,369.84
481,3731,3657,12,1,8,369.84
481,3731,3731,12,1,8,369.84
353,3658,3658,6,1,67,62330.1
353,3658,3658,10,3,67,62330.1
353,3658,3658,18,2,67,62330.1
727,3659,3659,2,2,86,59631.54
727,3659,3659,3,3,86,59631.54
727,3659,3659,12,1,86,59631.54
485,3660,3660,1,1,53,22954.300000000003
485,3660,3660,8,3,53,22954.300000000003
485,3660,3660,15,2,53,22954.300000000003
22,3661,3661,11,2,44,19000.08
22,3661,3661,13,1,44,19000.08
22,3661,3661,17,3,44,19000.08
487,3662,3662,1,1,16,14884.8
487,3662,3662,8,3,16,14884.8
487,3662,3662,15,2,16,14884.8
458,3663,3663,1,1,30,19570.5
458,3663,3663,8,3,30,19570.5
458,3663,3663,15,2,30,19570.5
433,3664,3664,5,1,32,27117.76
433,3664,3664,7,2,32,27117.76
433,3664,3664,9,3,32,27117.76
525,3665,3665,4,3,23,8372.23
525,3665,3665,14,1,23,8372.23
525,3665,3665,16,2,23,8372.23
509,3666,3666,4,3,59,13500.38
509,3666,3666,14,1,59,13500.38
509,3666,3666,16,2,59,13500.38
653,3667,3667,4,3,44,30509.16
653,3667,3667,14,1,44,30509.16
653,3667,3667,16,2,44,30509.16
486,3668,3668,6,1,52,51746.76
486,3668,3668,10,3,52,51746.76
486,3668,3668,18,2,52,51746.76
613,3669,3669,4,3,77,29765.89
613,3669,3669,14,1,77,29765.89
613,3669,3669,16,2,77,29765.89
6,3670,3670,2,2,77,49442.47
6,3670,3670,3,3,77,49442.47
6,3670,3670,12,1,77,49442.47
409,3671,3671,1,1,78,50883.3
409,3671,3671,8,3,78,50883.3
409,3671,3671,15,2,78,50883.3
461,3672,3672,1,1,67,43707.45
461,3672,3672,8,3,67,43707.45
461,3672,3672,15,2,67,43707.45
607,3673,3673,2,2,68,31354.12
607,3673,3673,3,3,68,31354.12
607,3673,3673,12,1,68,31354.12
238,3674,3674,5,1,64,41095.04
238,3674,3674,7,2,64,41095.04
238,3674,3674,9,3,64,41095.04
683,3675,3675,1,1,32,1479.36
683,3675,3675,8,3,32,1479.36
683,3675,3675,15,2,32,1479.36
710,3676,3676,6,1,88,57406.8
710,3676,3676,10,3,88,57406.8
710,3676,3676,18,2,88,57406.8
677,3677,3677,4,3,19,8760.71
677,3677,3677,14,1,19,8760.71
677,3677,3677,16,2,19,8760.71
565,3678,3678,2,2,19,12394.65
565,3678,3678,3,3,19,12394.65
565,3678,3678,12,1,19,12394.65
36,3679,3679,2,2,47,31022.35
36,3679,3679,3,3,47,31022.35
36,3679,3679,12,1,47,31022.35
623,3680,3680,6,1,54,23318.28
623,3680,3680,10,3,54,23318.28
623,3680,3680,18,2,54,23318.28
24,3681,3681,5,1,53,34982.649999999994
24,3681,3681,7,2,53,34982.649999999994
24,3681,3681,9,3,53,34982.649999999994
3,3682,3682,5,1,45,20749.05
3,3682,3682,7,2,45,20749.05
3,3682,3682,9,3,45,20749.05
613,3683,3683,5,1,52,2403.96
613,3683,3683,7,2,52,2403.96
613,3683,3683,9,3,52,2403.96
259,3684,3684,5,1,95,61000.45
259,3684,3684,7,2,95,61000.45
259,3684,3684,9,3,95,61000.45
